Epoch,Accuracy,Precision,Recall,F1-Score,Loss,Kappa
40,0.48503937007874015,0.4294335947725705,0.42929138256408544,0.4293624768925483,0.10035760942406542,0.15555419996339903
41,0.494488188976378,0.4257952205595186,0.4318147503715987,0.42878386004701946,0.09906282406153641,0.16091731638441342
42,0.4952755905511811,0.4329887031704982,0.4376709751199614,0.43531724888111434,0.09939593006306746,0.1663560398148528
43,0.5094488188976378,0.43022428088926734,0.4373906849389651,0.4337778860600818,0.09853884582444439,0.1749118818695643
44,0.5007874015748032,0.4268858551012091,0.4323380259253294,0.4295946422471527,0.09901415076781446,0.16593464875570774
45,0.48503937007874015,0.41923143282685277,0.42864762256204886,0.42388724156439156,0.0988201278401172,0.14763001366944584
46,0.48503937007874015,0.4195431819381583,0.42431572773236925,0.4219159589812195,0.09937680021045715,0.14943861187005125
47,0.49291338582677163,0.42731112032398016,0.43118687011902496,0.4292402465484474,0.09893391080728665,0.16294816476579588
48,0.49921259842519683,0.4278431621579668,0.4329540593806847,0.43038343804933576,0.09825248615009578,0.1586530448985034
49,0.48976377952755906,0.4251561393376746,0.42850949394767285,0.42682623034781664,0.09958783153473862,0.16002547604272133
50,0.47874015748031495,0.41498988217493854,0.42073799497242087,0.41784417089472814,0.09936918766479792,0.13657612803575536
